#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB190627A   |    911609    | 4.088222e-08 | 3.189001e-08 | 4.999589e-08 | 3.935089e-08 | 3.062206e-08 | 4.779852e-08 | 2.641341e-08 | 1.590100e-08 | 3.843832e-08 | 1.121591e-08 | 5.318075e-09 | 1.972443e-08 | 2.769073e-08 | 1.138871e-08 | 5.567425e-08 | 1.178594e-07 | 9.118941e-08 | 1.460274e-07 | 1.343397e-07 | 9.855177e-08 | 1.783752e-07 | 2.956 | -0.012000 | 2.944000 |  
GRB190613B   |    908329    | 3.810905e-07 | 3.066114e-07 | 4.586151e-07 | 6.000372e-07 | 5.251559e-07 | 6.748360e-07 | 7.117677e-07 | 5.697288e-07 | 8.536272e-07 | 4.762755e-07 | 3.374880e-07 | 6.350943e-07 | 1.639224e-06 | 1.047076e-06 | 2.420908e-06 | 2.169193e-06 | 1.846793e-06 | 2.497286e-06 | 3.332102e-06 | 2.593393e-06 | 4.219960e-06 | 178.5 | -2.848000 | 175.652000 |  
GRB190613A   |    908288    | 1.658465e-07 | 1.179360e-07 | 2.194604e-07 | 3.622566e-07 | 2.960372e-07 | 4.269689e-07 | 6.227822e-07 | 5.239698e-07 | 7.201388e-07 | 5.551830e-07 | 4.221883e-07 | 6.991916e-07 | 2.475063e-06 | 1.675275e-06 | 3.520029e-06 | 1.706067e-06 | 1.454475e-06 | 1.958557e-06 | 3.625986e-06 | 2.768510e-06 | 4.685612e-06 | 19.7 | 0.624000 | 20.320000 |  
GRB190611A   |    907950    | 9.027643e-08 | 5.539547e-08 | 1.279483e-07 | 1.322161e-07 | 9.475108e-08 | 1.696072e-07 | 1.443592e-07 | 7.822476e-08 | 2.125124e-07 | 9.051161e-08 | 3.628393e-08 | 1.644085e-07 | 2.953754e-07 | 9.414866e-08 | 6.600312e-07 | 4.573664e-07 | 3.041966e-07 | 6.179087e-07 | 6.622077e-07 | 3.722068e-07 | 1.078957e-06 | 64.7 | -0.872000 | 63.824000 |  
GRB190610A   |    907754    | 1.250724e-08 | 8.393472e-09 | 1.731896e-08 | 4.803875e-08 | 3.796922e-08 | 5.797113e-08 | 1.545688e-07 | 1.367608e-07 | 1.723700e-07 | 2.200096e-07 | 1.813726e-07 | 2.606404e-07 | 1.629565e-06 | 1.177421e-06 | 2.236875e-06 | 4.351327e-07 | 3.817084e-07 | 4.887218e-07 | 1.844683e-06 | 1.389670e-06 | 2.446593e-06 | 0.74 | 0.212000 | 0.952000 |  
GRB190604B   |    906654    | 2.992901e-06 | 2.860634e-06 | 3.127822e-06 | 4.722831e-06 | 4.605452e-06 | 4.839854e-06 | 5.616324e-06 | 5.456225e-06 | 5.776068e-06 | 3.765496e-06 | 3.587584e-06 | 3.947046e-06 | 1.298172e-05 | 1.214178e-05 | 1.386220e-05 | 1.709748e-05 | 1.671715e-05 | 1.747802e-05 | 2.631372e-05 | 2.539290e-05 | 2.726417e-05 | 277.8 | -39.776000 | 238.040000 |  
GRB190519A   |    904394    | 3.030722e-06 | 2.854606e-06 | 3.210378e-06 | 4.942835e-06 | 4.768877e-06 | 5.116420e-06 | 6.103463e-06 | 5.845290e-06 | 6.361160e-06 | 4.214598e-06 | 3.935556e-06 | 4.500452e-06 | 1.489450e-05 | 1.357269e-05 | 1.629619e-05 | 1.829137e-05 | 1.766592e-05 | 1.891848e-05 | 2.897118e-05 | 2.745656e-05 | 3.054402e-05 | 58.1 | -52.472000 | 5.624000 |  
GRB190515B   |    903845    | 2.684279e-07 | 2.345782e-07 | 3.031431e-07 | 4.138355e-07 | 3.806253e-07 | 4.470619e-07 | 4.791899e-07 | 4.184347e-07 | 5.401417e-07 | 3.146500e-07 | 2.549809e-07 | 3.799336e-07 | 1.066148e-06 | 8.103782e-07 | 1.372643e-06 | 1.476106e-06 | 1.337358e-06 | 1.616693e-06 | 2.227602e-06 | 1.910679e-06 | 2.583674e-06 | 57.34 | -25.544000 | 31.800000 |  
GRB190512A   |    903357    | 3.004594e-07 | 2.689341e-07 | 3.326258e-07 | 3.931569e-07 | 3.636854e-07 | 4.226062e-07 | 3.770908e-07 | 3.271944e-07 | 4.279429e-07 | 2.133909e-07 | 1.719119e-07 | 2.593259e-07 | 6.428741e-07 | 4.891656e-07 | 8.269055e-07 | 1.284091e-06 | 1.170270e-06 | 1.399832e-06 | 1.713546e-06 | 1.499982e-06 | 1.949781e-06 | 53 | -9.700000 | 43.300000 |  
GRB190511A   |    903158    | 7.037495e-07 | 6.141550e-07 | 7.974584e-07 | 1.553059e-06 | 1.427638e-06 | 1.677676e-06 | 2.701021e-06 | 2.518072e-06 | 2.883421e-06 | 2.429227e-06 | 2.187550e-06 | 2.676998e-06 | 1.092340e-05 | 9.395678e-06 | 1.260254e-05 | 7.386998e-06 | 6.907933e-06 | 7.866799e-06 | 1.588101e-05 | 1.425339e-05 | 1.762698e-05 | 31.15 | -24.272000 | 6.880000 |  
GRB190427A   |    900730    | 1.226846e-08 | 9.665405e-09 | 1.500756e-08 | 2.627604e-08 | 2.273421e-08 | 2.977282e-08 | 4.418554e-08 | 3.718947e-08 | 5.110106e-08 | 3.873110e-08 | 2.975295e-08 | 4.852102e-08 | 1.698752e-07 | 1.184104e-07 | 2.347037e-07 | 1.214619e-07 | 1.040735e-07 | 1.390465e-07 | 2.526039e-07 | 1.951102e-07 | 3.215437e-07 | 0.32 | -0.008000 | 0.312000 |  
GRB190424A   |    900285    | 1.616130e-07 | 1.394171e-07 | 1.845977e-07 | 2.981920e-07 | 2.724872e-07 | 3.237845e-07 | 4.236879e-07 | 3.779949e-07 | 4.691006e-07 | 3.262767e-07 | 2.735559e-07 | 3.823896e-07 | 1.268399e-06 | 9.999909e-07 | 1.581488e-06 | 1.209779e-06 | 1.099426e-06 | 1.320979e-06 | 2.151870e-06 | 1.843512e-06 | 2.495779e-06 | 15.68 | -1.312000 | 14.368000 |  
GRB190422A   |    899979    | 1.101305e-06 | 1.017672e-06 | 1.187019e-06 | 1.710833e-06 | 1.634285e-06 | 1.787260e-06 | 1.998378e-06 | 1.865854e-06 | 2.131217e-06 | 1.321167e-06 | 1.183499e-06 | 1.466114e-06 | 4.501919e-06 | 3.886851e-06 | 5.183674e-06 | 6.131656e-06 | 5.830793e-06 | 6.434690e-06 | 9.312317e-06 | 8.588706e-06 | 1.008829e-05 | 353.1 | 6.428000 | 359.532000 |  
GRB190331A   |    895813    | 4.469869e-08 | 3.791446e-08 | 5.175053e-08 | 9.624646e-08 | 8.727598e-08 | 1.051223e-07 | 1.628152e-07 | 1.452697e-07 | 1.802374e-07 | 1.433721e-07 | 1.200618e-07 | 1.682538e-07 | 6.316038e-07 | 4.938498e-07 | 7.948860e-07 | 4.471311e-07 | 4.035477e-07 | 4.911959e-07 | 9.353513e-07 | 7.836369e-07 | 1.108906e-06 | 4.56 | -0.056000 | 4.504000 |  
GRB190326A   |    895006    | 1.937508e-08 | N/A | N/A | 1.256618e-08 | N/A | N/A | 5.286441e-09 | N/A | N/A | 1.525574e-09 | N/A | N/A | 3.036640e-09 | N/A | N/A | 3.875193e-08 | N/A | N/A | 4.025532e-08 | N/A | N/A | 0.104 | 0.000000 | 0.104000 |  
GRB190324A   |    894718    | 9.209747e-07 | 8.715608e-07 | 9.713546e-07 | 1.719245e-06 | 1.664937e-06 | 1.773363e-06 | 2.475357e-06 | 2.391320e-06 | 2.559162e-06 | 1.925785e-06 | 1.821704e-06 | 2.032066e-06 | 7.556101e-06 | 6.989205e-06 | 8.153945e-06 | 7.041377e-06 | 6.835777e-06 | 7.247325e-06 | 1.267149e-05 | 1.205501e-05 | 1.331275e-05 | 58.02 | -0.408000 | 57.608000 |  
GRB190320A   |    893808    | 2.613172e-07 | 2.010565e-07 | 3.270981e-07 | 5.700435e-07 | 4.869766e-07 | 6.516705e-07 | 9.785839e-07 | 8.609104e-07 | 1.095060e-06 | 8.714013e-07 | 7.134078e-07 | 1.037476e-06 | 3.880682e-06 | 2.910235e-06 | 5.056593e-06 | 2.681378e-06 | 2.377158e-06 | 2.985851e-06 | 5.690600e-06 | 4.659271e-06 | 6.886016e-06 | 70 | -25.200000 | 44.800000 |  
GRB190311A   |    892607    | 1.664245e-07 | 1.435051e-07 | 1.900716e-07 | 2.594402e-07 | 2.371031e-07 | 2.817846e-07 | 3.042617e-07 | 2.625532e-07 | 3.460966e-07 | 2.017843e-07 | 1.603088e-07 | 2.475639e-07 | 6.893620e-07 | 5.102081e-07 | 9.080240e-07 | 9.319172e-07 | 8.374278e-07 | 1.027868e-06 | 1.419506e-06 | 1.199326e-06 | 1.670696e-06 | 24.13 | -2.120000 | 22.008000 |  
GRB190220A   |    889785    | 2.246473e-07 | 2.012432e-07 | 2.485771e-07 | 2.992411e-07 | 2.771477e-07 | 3.213522e-07 | 2.929754e-07 | 2.570818e-07 | 3.293224e-07 | 1.685200e-07 | 1.382010e-07 | 2.016004e-07 | 5.140451e-07 | 3.994673e-07 | 6.482480e-07 | 9.853744e-07 | 9.016360e-07 | 1.070166e-06 | 1.330856e-06 | 1.173441e-06 | 1.502419e-06 | 12 | -0.120000 | 11.880000 |  
GRB190219A   |    889748    | 1.012090e-06 | 9.365462e-07 | 1.089304e-06 | 1.207534e-06 | 1.149024e-06 | 1.266074e-06 | 1.040972e-06 | 9.487882e-07 | 1.134565e-06 | 5.409899e-07 | 4.676588e-07 | 6.200392e-07 | 1.530662e-06 | 1.272182e-06 | 1.824271e-06 | 3.801537e-06 | 3.595500e-06 | 4.009583e-06 | 4.791254e-06 | 4.432300e-06 | 5.174509e-06 | 194.2 | -105.740000 | 88.496000 |  
GRB190211A   |    888648    | 6.329014e-08 | 4.005587e-08 | 8.932769e-08 | 1.301146e-07 | 1.007734e-07 | 1.576544e-07 | 2.089230e-07 | 1.616873e-07 | 2.538962e-07 | 1.767771e-07 | 1.158180e-07 | 2.458590e-07 | 7.495940e-07 | 4.158207e-07 | 1.242842e-06 | 5.791034e-07 | 4.663652e-07 | 6.921593e-07 | 1.151665e-06 | 7.862418e-07 | 1.650426e-06 | 11.42 | -9.760000 | 1.664000 |  
GRB190204A   |    887579    | 1.314107e-06 | 1.256466e-06 | 1.372906e-06 | 2.752332e-06 | 2.681951e-06 | 2.822610e-06 | 4.513161e-06 | 4.412054e-06 | 4.614140e-06 | 3.880617e-06 | 3.739735e-06 | 4.023192e-06 | 1.670901e-05 | 1.582671e-05 | 1.762547e-05 | 1.246037e-05 | 1.220368e-05 | 1.271718e-05 | 2.528837e-05 | 2.436973e-05 | 2.623559e-05 | 60.65 | -6.520000 | 54.128000 |  
GRB190203A   |    887512    | 1.356042e-06 | 1.255403e-06 | 1.459765e-06 | 3.137423e-06 | 2.997666e-06 | 3.276445e-06 | 5.753776e-06 | 5.555115e-06 | 5.952002e-06 | 5.387943e-06 | 5.096276e-06 | 5.683986e-06 | 2.521059e-05 | 2.319332e-05 | 2.735099e-05 | 1.563519e-05 | 1.511552e-05 | 1.615523e-05 | 3.545790e-05 | 3.337975e-05 | 3.763769e-05 | 286.4 | -56.472000 | 229.960000 |  
GRB190202A   |    887217    | 7.087890e-07 | 6.082288e-07 | 8.139111e-07 | 1.456421e-06 | 1.325583e-06 | 1.586014e-06 | 2.337260e-06 | 2.129105e-06 | 2.543765e-06 | 1.976774e-06 | 1.714577e-06 | 2.248884e-06 | 8.379286e-06 | 6.873802e-06 | 1.008224e-05 | 6.479284e-06 | 5.951646e-06 | 7.008530e-06 | 1.288152e-05 | 1.122657e-05 | 1.469085e-05 | 28.22 | -4.824000 | 23.400000 |  
GRB190123A   |    885314    | 6.992183e-08 | 5.275125e-08 | 8.865491e-08 | 1.637808e-07 | 1.390698e-07 | 1.878421e-07 | 3.045529e-07 | 2.633800e-07 | 3.450268e-07 | 2.881992e-07 | 2.281723e-07 | 3.525518e-07 | 1.362677e-06 | 9.726640e-07 | 1.856235e-06 | 8.264618e-07 | 7.212118e-07 | 9.321865e-07 | 1.900959e-06 | 1.487178e-06 | 2.403493e-06 | 28.05 | -1.220000 | 27.648000 |  
GRB190114C   |    883832    | 1.022818e-05 | 9.910112e-06 | 1.055160e-05 | 1.960914e-05 | 1.925168e-05 | 1.996635e-05 | 2.909702e-05 | 2.875203e-05 | 2.944141e-05 | 2.317013e-05 | 2.271531e-05 | 2.362754e-05 | 9.285573e-05 | 9.007795e-05 | 9.569924e-05 | 8.210484e-05 | 8.115374e-05 | 8.305551e-05 | 1.517884e-04 | 1.490763e-04 | 1.545462e-04 | 708.4 | -6.604000 | 703.192000 |  
GRB190114B   |    883818    | 1.113591e-07 | 8.887417e-08 | 1.343803e-07 | 1.532059e-07 | 1.298541e-07 | 1.764313e-07 | 1.556810e-07 | 1.149968e-07 | 1.980868e-07 | 9.222647e-08 | 5.869425e-08 | 1.332311e-07 | 2.877767e-07 | 1.632021e-07 | 4.651207e-07 | 5.124667e-07 | 4.182495e-07 | 6.101066e-07 | 7.080039e-07 | 5.303781e-07 | 9.272689e-07 | 29.06 | -1.164000 | 27.900000 |  
GRB190114A   |    883600    | 1.872287e-07 | 1.590679e-07 | 2.158949e-07 | 2.456871e-07 | 2.167666e-07 | 2.744242e-07 | 2.364245e-07 | 1.872244e-07 | 2.873971e-07 | 1.341413e-07 | 9.469397e-08 | 1.804273e-07 | 4.049229e-07 | 2.619042e-07 | 5.929423e-07 | 8.034754e-07 | 6.896875e-07 | 9.206029e-07 | 1.074268e-06 | 8.663085e-07 | 1.317050e-06 | 73.18 | 126.400000 | 199.580000 |  
GRB190110A   |    883012    | 3.956524e-07 | 3.681576e-07 | 4.238418e-07 | 6.584212e-07 | 6.310646e-07 | 6.856994e-07 | 8.319626e-07 | 7.910498e-07 | 8.727579e-07 | 5.848760e-07 | 5.396024e-07 | 6.315588e-07 | 2.098862e-06 | 1.880242e-06 | 2.334016e-06 | 2.470893e-06 | 2.372268e-06 | 2.569826e-06 | 3.984867e-06 | 3.737264e-06 | 4.244669e-06 | 11.79 | -0.796000 | 10.996000 |  
GRB190109B   |    882809    | 7.087795e-08 | 6.039502e-08 | 8.173561e-08 | 1.232002e-07 | 1.116352e-07 | 1.347104e-07 | 1.635804e-07 | 1.432158e-07 | 1.838786e-07 | 1.195229e-07 | 9.737133e-08 | 1.434700e-07 | 4.434872e-07 | 3.374047e-07 | 5.700082e-07 | 4.771787e-07 | 4.286779e-07 | 5.262003e-07 | 8.011447e-07 | 6.762249e-07 | 9.422175e-07 | 7.568 | -4.260000 | 3.308000 |  
GRB190109A   |    882747    | 1.204131e-06 | 1.120789e-06 | 1.288913e-06 | 1.773755e-06 | 1.694977e-06 | 1.852523e-06 | 1.949547e-06 | 1.824121e-06 | 2.075170e-06 | 1.228722e-06 | 1.108444e-06 | 1.354203e-06 | 4.026741e-06 | 3.518307e-06 | 4.580824e-06 | 6.156072e-06 | 5.859677e-06 | 6.453923e-06 | 8.953724e-06 | 8.323264e-06 | 9.617756e-06 | 200.8 | 5.868000 | 206.680000 |  
GRB190106A   |    882252    | 8.686925e-07 | 8.229929e-07 | 9.153477e-07 | 1.512364e-06 | 1.466344e-06 | 1.558246e-06 | 2.011667e-06 | 1.942702e-06 | 2.080444e-06 | 1.471926e-06 | 1.390388e-06 | 1.555306e-06 | 5.468095e-06 | 5.051334e-06 | 5.908348e-06 | 5.864568e-06 | 5.698966e-06 | 6.030538e-06 | 9.860892e-06 | 9.404075e-06 | 1.033560e-05 | 96.74 | -0.124000 | 96.616000 |  
GRB190103B   |    881709    | 1.904692e-06 | 1.776376e-06 | 2.035846e-06 | 3.233887e-06 | 3.100451e-06 | 3.367014e-06 | 4.180660e-06 | 3.986987e-06 | 4.373660e-06 | 2.991816e-06 | 2.777121e-06 | 3.211550e-06 | 1.090222e-05 | 9.847475e-06 | 1.202500e-05 | 1.231104e-05 | 1.183273e-05 | 1.278983e-05 | 2.022110e-05 | 1.902589e-05 | 2.146619e-05 | 26.61 | -10.432000 | 16.176000 |  
GRB181228A   |    879909    | 1.308817e-06 | 1.232109e-06 | 1.387296e-06 | 2.492178e-06 | 2.406851e-06 | 2.577206e-06 | 3.669688e-06 | 3.535325e-06 | 3.803637e-06 | 2.904886e-06 | 2.734633e-06 | 3.079067e-06 | 1.157842e-05 | 1.063357e-05 | 1.258140e-05 | 1.037550e-05 | 1.004729e-05 | 1.070432e-05 | 1.904930e-05 | 1.802723e-05 | 2.011773e-05 | 341.9 | -3.984000 | 337.936000 |  
GRB181224A   |    878911    | 5.101352e-08 | 4.045623e-08 | 6.222936e-08 | 1.079954e-07 | 9.374009e-08 | 1.220718e-07 | 1.792402e-07 | 1.542146e-07 | 2.040495e-07 | 1.555447e-07 | 1.236361e-07 | 1.899133e-07 | 6.756867e-07 | 4.921362e-07 | 9.014993e-07 | 4.937935e-07 | 4.308889e-07 | 5.571669e-07 | 1.013924e-06 | 8.102059e-07 | 1.252176e-06 | 15.34 | -12.036000 | 3.304000 |  
GRB181213A   |    876016    | 2.122500e-07 | 1.722455e-07 | 2.542539e-07 | 3.708666e-07 | 3.267516e-07 | 4.145794e-07 | 4.953336e-07 | 4.207923e-07 | 5.691513e-07 | 3.635866e-07 | 2.823499e-07 | 4.523012e-07 | 1.354496e-06 | 9.658679e-07 | 1.834965e-06 | 1.442008e-06 | 1.263711e-06 | 1.621690e-06 | 2.432919e-06 | 1.977188e-06 | 2.959904e-06 | 16.35 | -0.408000 | 15.944000 |  
GRB181203A   |    874475    | 1.437887e-07 | 1.269097e-07 | 1.611294e-07 | 2.182654e-07 | 2.014906e-07 | 2.350525e-07 | 2.482875e-07 | 2.176580e-07 | 2.790966e-07 | 1.607736e-07 | 1.312607e-07 | 1.929722e-07 | 5.385484e-07 | 4.138994e-07 | 6.865857e-07 | 7.711071e-07 | 7.009623e-07 | 8.422571e-07 | 1.148880e-06 | 9.923040e-07 | 1.323746e-06 | 17.65 | -1.796000 | 15.852000 |  
GRB181202A   |    874334    | 3.733635e-08 | 2.951562e-08 | 4.548539e-08 | 6.446172e-08 | 5.546792e-08 | 7.343647e-08 | 8.493404e-08 | 6.769895e-08 | 1.022662e-07 | 6.168959e-08 | 4.376954e-08 | 8.219810e-08 | 2.277047e-07 | 1.453456e-07 | 3.369395e-07 | 2.484173e-07 | 2.076978e-07 | 2.900694e-07 | 4.144307e-07 | 3.137053e-07 | 5.372444e-07 | 7.012 | -0.256000 | 6.756000 |  
GRB181126A   |    873539    | 3.169598e-08 | 2.643833e-08 | 3.719925e-08 | 6.936721e-08 | 6.185350e-08 | 7.682352e-08 | 1.195155e-07 | 1.059532e-07 | 1.330069e-07 | 1.067221e-07 | 8.924712e-08 | 1.251683e-07 | 4.765563e-07 | 3.723782e-07 | 5.981419e-07 | 3.272987e-07 | 2.926404e-07 | 3.621547e-07 | 6.971467e-07 | 5.817070e-07 | 8.269593e-07 | 2.232 | -0.068000 | 2.164000 |  
GRB181125A   |    873433    | 4.709514e-08 | 3.431437e-08 | 6.082556e-08 | 8.367700e-08 | 6.894394e-08 | 9.827569e-08 | 1.139085e-07 | 8.702742e-08 | 1.405970e-07 | 8.485473e-08 | 5.613142e-08 | 1.179685e-07 | 3.202552e-07 | 1.855479e-07 | 5.075468e-07 | 3.295308e-07 | 2.659048e-07 | 3.943267e-07 | 5.649579e-07 | 4.032701e-07 | 7.690527e-07 | 11.42 | -0.180000 | 11.240000 |  
GRB181123B   |    873186    | 6.517605e-09 | 4.459725e-09 | 8.821207e-09 | 1.933428e-08 | 1.544607e-08 | 2.309128e-08 | 4.678514e-08 | 3.968516e-08 | 5.379948e-08 | 5.397070e-08 | 4.171266e-08 | 6.707767e-08 | 3.140782e-07 | 2.133232e-07 | 4.485057e-07 | 1.266071e-07 | 1.070134e-07 | 1.462912e-07 | 3.867125e-07 | 2.822915e-07 | 5.217206e-07 | 0.28 | 0.032000 | 0.312000 |  
GRB181110A   |    871316    | 2.223820e-06 | 2.116994e-06 | 2.333026e-06 | 2.976319e-06 | 2.897340e-06 | 3.055201e-06 | 2.930013e-06 | 2.818965e-06 | 3.041163e-06 | 1.692620e-06 | 1.586827e-06 | 1.801812e-06 | 5.180118e-06 | 4.753129e-06 | 5.634035e-06 | 9.822897e-06 | 9.570169e-06 | 1.007580e-05 | 1.331035e-05 | 1.281001e-05 | 1.382769e-05 | 239.1 | -109.304000 | 129.808000 |  
GRB181103A   |    870201    | 5.951847e-08 | 4.803212e-08 | 7.126919e-08 | 8.410887e-08 | 7.230724e-08 | 9.585876e-08 | 8.814380e-08 | 6.654751e-08 | 1.103397e-07 | 5.350469e-08 | 3.505272e-08 | 7.565573e-08 | 1.701656e-07 | 9.971071e-08 | 2.681957e-07 | 2.852738e-07 | 2.360217e-07 | 3.360639e-07 | 4.019313e-07 | 3.048470e-07 | 5.209689e-07 | 11.18 | -1.224000 | 9.960000 |  
GRB181030A   |    869494    | 1.050643e-06 | 9.689361e-07 | 1.134241e-06 | 1.678322e-06 | 1.598031e-06 | 1.758552e-06 | 2.023975e-06 | 1.889319e-06 | 2.158764e-06 | 1.371972e-06 | 1.231247e-06 | 1.519271e-06 | 4.773589e-06 | 4.132047e-06 | 5.479934e-06 | 6.124848e-06 | 5.809186e-06 | 6.442362e-06 | 9.526539e-06 | 8.767285e-06 | 1.033464e-05 | 439.8 | 3.192000 | 443.004000 |  
GRB181027A   |    868984    | 3.468690e-07 | 3.139753e-07 | 3.808514e-07 | 6.707112e-07 | 6.330756e-07 | 7.081016e-07 | 1.004906e-06 | 9.417498e-07 | 1.067838e-06 | 8.062237e-07 | 7.264664e-07 | 8.892739e-07 | 3.253236e-06 | 2.812584e-06 | 3.741153e-06 | 2.828691e-06 | 2.675073e-06 | 2.983016e-06 | 5.275645e-06 | 4.793310e-06 | 5.796630e-06 | 103.9 | -18.452000 | 85.444000 |  
GRB181023A   |    868427    | 2.220908e-07 | 1.741128e-07 | 2.731371e-07 | 3.564681e-07 | 3.083476e-07 | 4.041668e-07 | 4.322258e-07 | 3.546914e-07 | 5.092847e-07 | 2.942257e-07 | 2.158195e-07 | 3.824729e-07 | 1.027355e-06 | 6.820567e-07 | 1.476185e-06 | 1.305000e-06 | 1.122847e-06 | 1.489021e-06 | 2.038124e-06 | 1.620879e-06 | 2.533148e-06 | 65.96 | -29.016000 | 36.940000 |  
GRB181022A   |    868312    | 1.326946e-08 | 7.235074e-09 | 2.035415e-08 | 3.396589e-08 | 2.378061e-08 | 4.369211e-08 | 6.974980e-08 | 5.090178e-08 | 8.815420e-08 | 7.115297e-08 | 4.348935e-08 | 1.033411e-07 | 3.631641e-07 | 1.811686e-07 | 6.589811e-07 | 1.881365e-07 | 1.392717e-07 | 2.378389e-07 | 4.801457e-07 | 2.834935e-07 | 7.780061e-07 | 9.608 | -1.644000 | 7.964000 |  
GRB181020A   |    867987    | 8.190024e-07 | 7.667348e-07 | 8.726198e-07 | 1.750552e-06 | 1.686301e-06 | 1.814534e-06 | 2.937009e-06 | 2.827255e-06 | 3.046318e-06 | 2.569893e-06 | 2.414544e-06 | 2.729073e-06 | 1.125240e-05 | 1.028407e-05 | 1.228670e-05 | 8.076351e-06 | 7.803602e-06 | 8.350167e-06 | 1.675888e-05 | 1.573313e-05 | 1.784165e-05 | 272.7 | -1.448000 | 271.204000 |  
GRB181016A   |    867252    | 2.564591e-07 | 2.059861e-07 | 3.093628e-07 | 4.679485e-07 | 4.106654e-07 | 5.245272e-07 | 6.565201e-07 | 5.581977e-07 | 7.539248e-07 | 5.006543e-07 | 3.888374e-07 | 6.234161e-07 | 1.929248e-06 | 1.371823e-06 | 2.627774e-06 | 1.881603e-06 | 1.645462e-06 | 2.119669e-06 | 3.310000e-06 | 2.668075e-06 | 4.064134e-06 | 128.2 | -18.004000 | 110.180000 |  
GRB181013A   |    866783    | 5.218478e-08 | 2.625814e-08 | 8.029046e-08 | 7.872342e-08 | 4.938487e-08 | 1.075731e-07 | 8.891682e-08 | 3.375934e-08 | 1.462864e-07 | 5.725506e-08 | 1.364156e-08 | 1.247107e-07 | 1.909167e-07 | 3.248134e-08 | 5.564856e-07 | 2.770855e-07 | 1.511695e-07 | 4.119210e-07 | 4.107465e-07 | 1.744552e-07 | 8.135307e-07 | 105.6 | 18.368000 | 123.968000 |  
GRB181010A   |    866434    | 9.496341e-08 | 8.185708e-08 | 1.084966e-07 | 1.727811e-07 | 1.579342e-07 | 1.875713e-07 | 2.416275e-07 | 2.142823e-07 | 2.688725e-07 | 1.838003e-07 | 1.525620e-07 | 2.173834e-07 | 7.066856e-07 | 5.501565e-07 | 8.917359e-07 | 6.931645e-07 | 6.279517e-07 | 7.590778e-07 | 1.216063e-06 | 1.035157e-06 | 1.419993e-06 | 19.26 | -4.044000 | 15.212000 |  
GRB181003A   |    865179    | 7.025429e-08 | 5.822144e-08 | 8.268996e-08 | 1.251881e-07 | 1.103349e-07 | 1.400273e-07 | 1.709790e-07 | 1.419623e-07 | 2.002916e-07 | 1.276976e-07 | 9.682174e-08 | 1.621970e-07 | 4.830509e-07 | 3.363974e-07 | 6.672872e-07 | 4.941090e-07 | 4.242999e-07 | 5.655003e-07 | 8.495576e-07 | 6.709696e-07 | 1.059261e-06 | 29.2 | -11.196000 | 18.008000 |  
GRB181002A   |    865036    | 2.241519e-07 | 1.889698e-07 | 2.601552e-07 | 2.773464e-07 | 2.440296e-07 | 3.104148e-07 | 2.493747e-07 | 1.946357e-07 | 3.058599e-07 | 1.340333e-07 | 9.222797e-08 | 1.833844e-07 | 3.886176e-07 | 2.438835e-07 | 5.810352e-07 | 8.848966e-07 | 7.598758e-07 | 1.013077e-06 | 1.139495e-06 | 9.227894e-07 | 1.391850e-06 | 72 | -28.376000 | 43.624000 |  
GRB180930A   |    864584    | 3.997971e-08 | 3.166575e-08 | 4.852211e-08 | 5.855711e-08 | 4.979201e-08 | 6.729917e-08 | 6.393956e-08 | 4.782332e-08 | 8.045255e-08 | 4.009033e-08 | 2.592685e-08 | 5.709390e-08 | 1.308337e-07 | 7.526964e-08 | 2.087804e-07 | 2.025628e-07 | 1.654625e-07 | 2.408295e-07 | 2.933051e-07 | 2.179414e-07 | 3.864824e-07 | 7.448 | -3.244000 | 4.204000 |  
