#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## XX_XX keV: Energy fluence in XX - XX keV, with unit of erg/cm^2.
## XX_XXkeV_low: The lower limit of energy fluence in XX - XX keV (90% confidence region).
## XX_XXkeV_hi: The upper limit of energy fluence in XX - XX keV (90% confidence region).
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## *Special note: the original XSPEC fit report log10(flux). Thus the value 1.0 indicate the original fit of log10(flux) = 0.0.
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | 15_25kev | 15_25kev_low | 15_25kev_hi | 25_50kev | 25_50kev_low | 25_50kev_hi | 50_100kev | 50_100kev_low | 50_100kev_hi | 100_150kev | 100_150kev_low | 100_150kev_hi | 100_350kev | 100_350kev_low | 100_350kev_hi | 15_150kev | 15_150kev_low | 15_150kev_hi | 15_350kev | 15_350kev_low | 15_350kev_hi | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB190422A   |    899979    | 1.101128e-06 | 1.017391e-06 | 1.186882e-06 | 1.705092e-06 | 1.626551e-06 | 1.805002e-06 | 1.997228e-06 | N/A | N/A | 1.320407e-06 | N/A | N/A | 4.493219e-06 | N/A | N/A | 6.153862e-06 | 5.748277e-06 | 6.427437e-06 | 9.328842e-06 | 7.548275e-06 | 9.707062e-06 | 353.1 | 6.428000 | 359.532000 |  
GRB190331A   |    895813    | 4.411790e-08 | 3.623055e-08 | 5.097118e-08 | 9.704984e-08 | 8.746509e-08 | 1.076824e-07 | 1.637928e-07 | 1.458629e-07 | 1.827994e-07 | 1.393557e-07 | 1.032440e-07 | 1.622351e-07 | 5.563843e-07 | 2.420889e-07 | 6.697071e-07 | 4.443190e-07 | 3.961821e-07 | 4.880281e-07 | 8.613402e-07 | 5.460153e-07 | 1.176183e-06 | 4.56 | -0.056000 | 4.504000 |  
GRB190326A   |    895006    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 0.104 | 0.000000 | 0.104000 |  
GRB190324A   |    894718    | 8.643263e-07 | 8.021172e-07 | 9.276151e-07 | 1.751208e-06 | 1.691756e-06 | 1.811080e-06 | 2.530391e-06 | 2.436900e-06 | 2.624628e-06 | 1.764565e-06 | 1.610600e-06 | 1.918659e-06 | 5.208921e-06 | 4.045924e-06 | 6.779504e-06 | 6.910472e-06 | 6.683556e-06 | 7.136704e-06 | 1.035471e-05 | 9.180104e-06 | 1.192196e-05 | 58.02 | -0.408000 | 57.608000 |  
GRB190320A   |    893808    | 2.384065e-07 | 1.573468e-07 | 3.208988e-07 | 5.757819e-07 | 4.890329e-07 | 6.627321e-07 | 1.016033e-06 | 8.716820e-07 | 1.169844e-06 | 8.307453e-07 | 6.329480e-07 | 1.007182e-06 | 2.798453e-06 | 1.304512e-06 | 4.188013e-06 | 2.660958e-06 | 2.350001e-06 | 2.970558e-06 | 4.877396e-06 | 3.111774e-06 | 5.674114e-06 | 70 | -25.200000 | 44.800000 |  
GRB190311A   |    892607    | 1.664245e-07 | 1.434820e-07 | 1.900629e-07 | 2.561105e-07 | 2.312050e-07 | 2.893725e-07 | 2.432133e-07 | 2.025291e-07 | 2.756686e-07 | 2.111433e-07 | 1.488426e-07 | 2.241596e-07 | 7.361687e-07 | 3.390060e-07 | 7.986516e-07 | 9.385931e-07 | 8.484716e-07 | 1.027608e-06 | 1.416731e-06 | 1.056033e-06 | 1.638616e-06 | 24.13 | -2.120000 | 22.008000 |  
GRB190220A   |    889785    | 2.008590e-07 | 1.736725e-07 | 2.282135e-07 | 3.429266e-07 | 3.105498e-07 | 3.763841e-07 | 2.711822e-07 | 2.217641e-07 | 3.167315e-07 | 6.672080e-08 | 2.923690e-08 | 1.214622e-07 | 8.703647e-08 | 3.261229e-08 | 2.141318e-07 | 8.816806e-07 | 7.893529e-07 | 9.796282e-07 | 9.020305e-07 | 7.947330e-07 | 1.056285e-06 | 12 | -0.120000 | 11.880000 |  
GRB190219A   |    889748    | 9.646266e-07 | 8.764139e-07 | 1.050459e-06 | 1.254554e-06 | 1.183366e-06 | 1.329258e-06 | 1.016177e-06 | 9.118832e-07 | 1.117787e-06 | 4.030780e-07 | 2.742201e-07 | 5.434120e-07 | 7.598698e-07 | 4.046870e-07 | 1.268380e-06 | 3.638389e-06 | 3.387266e-06 | 3.892325e-06 | 3.995022e-06 | 3.540293e-06 | 4.642044e-06 | 194.2 | -105.740000 | 88.496000 |  
GRB190211A   |    888648    | 4.934193e-08 | N/A | N/A | 1.303845e-07 | 9.931987e-08 | 1.590363e-07 | 1.943820e-07 | 1.616054e-07 | 2.540131e-07 | 4.564215e-08 | 1.485341e-08 | 7.614934e-08 | 7.761151e-07 | 3.126411e-07 | 1.365891e-06 | 2.188045e-07 | N/A | N/A | 1.122706e-06 | 7.414060e-07 | 1.644509e-06 | 11.42 | -9.760000 | 1.664000 |  
GRB190204A   |    887579    | 1.268267e-06 | 1.189326e-06 | 1.337306e-06 | 2.762681e-06 | 2.690549e-06 | 2.834985e-06 | 4.569417e-06 | 4.447549e-06 | 4.692246e-06 | 3.784607e-06 | 3.598577e-06 | 3.878205e-06 | 1.442782e-05 | 1.203956e-05 | 1.692392e-05 | 1.238485e-05 | 1.211102e-05 | 1.265816e-05 | 2.302824e-05 | 2.064481e-05 | 2.556058e-05 | 60.65 | -6.520000 | 54.128000 |  
GRB190203A   |    887512    | 1.354076e-06 | N/A | N/A | 3.134462e-06 | 2.946747e-06 | 3.327922e-06 | 5.676139e-06 | N/A | N/A | 5.382859e-06 | N/A | N/A | 2.607913e-05 | N/A | N/A | 1.568675e-05 | 1.511273e-05 | 1.615262e-05 | 3.557157e-05 | 3.106870e-05 | 3.630890e-05 | 286.4 | -56.472000 | 229.960000 |  
GRB190202A   |    887217    | 6.225109e-07 | 4.992832e-07 | 7.505973e-07 | 1.517739e-06 | 1.371756e-06 | 1.666391e-06 | 2.497336e-06 | 2.243866e-06 | 2.756494e-06 | 1.750923e-06 | 1.405196e-06 | 2.092315e-06 | 4.530718e-06 | 2.713045e-06 | 7.909826e-06 | 6.388472e-06 | 5.846244e-06 | 6.930062e-06 | 9.168263e-06 | 7.312519e-06 | 1.248409e-05 | 28.22 | -4.824000 | 23.400000 |  
GRB190123A   |    885314    | 6.987679e-08 | N/A | N/A | 1.638600e-07 | N/A | N/A | 3.047144e-07 | N/A | N/A | 2.876954e-07 | N/A | N/A | 1.352798e-06 | N/A | N/A | 8.262335e-07 | N/A | N/A | 1.914577e-06 | 1.137871e-06 | 2.119937e-06 | 28.05 | -1.220000 | 27.648000 |  
GRB190114C   |    883832    | 1.021571e-05 | 9.897340e-06 | 1.053946e-05 | 1.960869e-05 | 1.925123e-05 | 1.996635e-05 | 2.910707e-05 | 2.876130e-05 | 2.945225e-05 | 2.315520e-05 | N/A | N/A | 9.248226e-05 | N/A | N/A | 8.208776e-05 | 8.114254e-05 | 8.303829e-05 | 1.516871e-04 | N/A | N/A | 708.4 | -6.604000 | 703.192000 |  
GRB190114B   |    883818    | 1.081996e-07 | 8.346907e-08 | 1.324237e-07 | 1.661023e-07 | 1.192657e-07 | 2.073507e-07 | 1.428287e-07 | 6.486578e-08 | 1.942744e-07 | 5.002943e-08 | N/A | N/A | 8.016884e-08 | 1.956120e-09 | 3.222594e-07 | 4.670416e-07 | 3.422597e-07 | 5.936845e-07 | 4.985923e-07 | 3.421888e-07 | 8.476677e-07 | 29.06 | -1.164000 | 27.900000 |  
GRB190114A   |    883600    | 1.794702e-07 | 1.486012e-07 | 2.101370e-07 | 2.667856e-07 | 2.310109e-07 | 3.059444e-07 | 2.243946e-07 | 1.638598e-07 | 2.817231e-07 | 7.851314e-08 | 2.725162e-08 | 1.560244e-07 | 1.263491e-07 | 3.193320e-08 | 5.122151e-07 | 7.491737e-07 | 6.282065e-07 | 8.802025e-07 | 7.970261e-07 | 6.369457e-07 | 1.199506e-06 | 73.18 | 126.400000 | 199.580000 |  
GRB190110A   |    883012    | 3.721635e-07 | 3.379355e-07 | 4.070838e-07 | 6.737888e-07 | 6.428710e-07 | 7.050563e-07 | 8.495595e-07 | 8.049776e-07 | 8.946514e-07 | 5.258887e-07 | 4.558835e-07 | 5.960789e-07 | 1.400696e-06 | 9.845410e-07 | 2.032374e-06 | 2.421384e-06 | 2.312032e-06 | 2.530252e-06 | 3.296202e-06 | 2.868031e-06 | 3.927479e-06 | 11.79 | -0.796000 | 10.996000 |  
GRB190109B   |    882809    | 6.712451e-08 | 5.481648e-08 | 7.955936e-08 | 1.284965e-07 | 1.141093e-07 | 1.434403e-07 | 1.665142e-07 | 1.449009e-07 | 1.884913e-07 | 1.006424e-07 | 6.416248e-08 | 1.336907e-07 | 2.485771e-07 | 1.024026e-07 | 4.783999e-07 | 4.627763e-07 | 4.081606e-07 | 5.172150e-07 | 6.107186e-07 | 4.545390e-07 | 8.538097e-07 | 7.568 | -4.260000 | 3.308000 |  
GRB190109A   |    882747    | 9.643034e-07 | 8.620525e-07 | 1.068449e-06 | 2.036730e-06 | 1.928696e-06 | 2.146564e-06 | 1.933275e-06 | 1.776126e-06 | 2.086525e-06 | 5.183746e-07 | 3.607145e-07 | 7.054297e-07 | 6.736491e-07 | 4.275962e-07 | 1.043311e-06 | 5.452726e-06 | 5.122049e-06 | 5.791668e-06 | 5.607944e-06 | 5.202519e-06 | 6.090931e-06 | 200.8 | 5.868000 | 206.680000 |  
GRB190106A   |    882252    | 8.574841e-07 | 8.157669e-07 | 8.990546e-07 | 1.161732e-06 | 1.081599e-06 | 1.235112e-06 | 1.210671e-06 | 1.144448e-06 | 1.267728e-06 | 7.810451e-07 | 7.557464e-07 | 8.035929e-07 | 2.841097e-06 | 2.667019e-06 | 3.001623e-06 | 4.003650e-06 | 3.763536e-06 | 4.212172e-06 | 6.067868e-06 | 5.856202e-06 | 6.251382e-06 | 96.74 | -0.124000 | 96.616000 |  
GRB190103B   |    881709    | 1.655979e-06 | 1.496494e-06 | 1.819344e-06 | 3.389962e-06 | 3.237165e-06 | 3.544335e-06 | 4.417076e-06 | 4.192712e-06 | 4.643815e-06 | 2.451573e-06 | 2.138380e-06 | 2.767099e-06 | 5.210565e-06 | 3.906564e-06 | 7.040359e-06 | 1.191447e-05 | 1.140052e-05 | 1.242725e-05 | 1.467354e-05 | 1.328969e-05 | 1.652703e-05 | 26.61 | -10.432000 | 16.176000 |  
GRB181228A   |    879909    | 1.248300e-06 | 1.150215e-06 | 1.348308e-06 | 2.524115e-06 | 2.431751e-06 | 2.617274e-06 | 3.729059e-06 | 3.580216e-06 | 3.879351e-06 | 2.728721e-06 | 2.475820e-06 | 2.980912e-06 | 8.780296e-06 | 6.601142e-06 | 1.181297e-05 | 1.023032e-05 | 9.865501e-06 | 1.059325e-05 | 1.628167e-05 | 1.408864e-05 | 1.903878e-05 | 341.9 | -3.984000 | 337.936000 |  
GRB181224A   |    878911    | 4.266438e-08 | 2.975400e-08 | 5.616236e-08 | 1.159913e-07 | 9.933113e-08 | 1.331819e-07 | 1.927904e-07 | 1.638119e-07 | 2.226155e-07 | 1.187860e-07 | 7.444326e-08 | 1.664430e-07 | 2.446725e-07 | 1.074151e-07 | 6.236707e-07 | 4.702354e-07 | 4.031489e-07 | 5.377561e-07 | 5.961222e-07 | 4.449441e-07 | 9.696954e-07 | 15.34 | -12.036000 | 3.304000 |  
GRB181213A   |    876016    | 2.096127e-07 | 1.629363e-07 | 2.494237e-07 | 3.742551e-07 | 3.270904e-07 | 4.290103e-07 | 4.981932e-07 | 4.213644e-07 | 5.784659e-07 | 3.519960e-07 | 2.179605e-07 | 4.505758e-07 | 1.190276e-06 | 3.880143e-07 | 1.443769e-06 | 1.434061e-06 | 1.238705e-06 | 1.619637e-06 | 2.272259e-06 | 1.447097e-06 | 2.930811e-06 | 16.35 | -0.408000 | 15.944000 |  
GRB181203A   |    874475    | 1.408331e-07 | 1.217012e-07 | 1.594134e-07 | 2.231437e-07 | 2.031023e-07 | 2.455697e-07 | 2.482645e-07 | 2.164187e-07 | 2.799915e-07 | 1.439643e-07 | 9.030769e-08 | 1.736660e-07 | 3.841623e-07 | 1.505930e-07 | 7.185461e-07 | 7.562141e-07 | 6.737127e-07 | 8.374805e-07 | 9.963794e-07 | 7.451173e-07 | 1.209163e-06 | 17.65 | -1.796000 | 15.852000 |  
GRB181202A   |    874334    | 3.462278e-08 | 2.556830e-08 | 4.372219e-08 | 6.933969e-08 | 5.841198e-08 | 8.123290e-08 | 8.608387e-08 | 6.694404e-08 | 1.051240e-07 | 4.456479e-08 | 1.942907e-08 | 7.454731e-08 | 8.875684e-08 | 2.503871e-08 | 2.179576e-07 | 2.346129e-07 | 1.905952e-07 | 2.805446e-07 | 2.788187e-07 | 1.992195e-07 | 4.603434e-07 | 7.012 | -0.256000 | 6.756000 |  
GRB181126A   |    873539    | 2.437386e-08 | 1.824081e-08 | 3.081160e-08 | 7.854421e-08 | 6.918376e-08 | 8.816458e-08 | 1.339319e-07 | 1.174449e-07 | 1.506899e-07 | 6.905484e-08 | 4.553802e-08 | 9.450922e-08 | 1.136565e-07 | 6.051934e-08 | 2.149187e-07 | 3.059034e-07 | 2.692058e-07 | 3.428894e-07 | 3.505131e-07 | 2.879282e-07 | 4.523809e-07 | 2.232 | -0.068000 | 2.164000 |  
GRB181125A   |    873433    | 4.119704e-08 | 2.432630e-08 | 5.810268e-08 | 8.923724e-08 | 7.174574e-08 | 1.075242e-07 | 1.198660e-07 | 9.015215e-08 | 1.510136e-07 | 6.538319e-08 | 2.850599e-08 | 1.238557e-07 | 1.323263e-07 | 3.603016e-08 | 4.391027e-07 | 3.156793e-07 | 2.497676e-07 | 3.843848e-07 | 3.825482e-07 | 2.627581e-07 | 6.366286e-07 | 11.42 | -0.180000 | 11.240000 |  
GRB181123B   |    873186    | 6.505461e-09 | N/A | N/A | 1.929826e-08 | N/A | N/A | 4.635837e-08 | 3.933308e-08 | 5.537174e-08 | 5.389493e-08 | N/A | N/A | 3.286231e-07 | 3.131540e-13 | 3.981788e-07 | 1.272120e-07 | 1.002809e-07 | 1.530376e-07 | 3.867926e-07 | 1.892858e-07 | 4.464760e-07 | 0.28 | 0.032000 | 0.312000 |  
GRB181110A   |    871316    | 2.172049e-06 | 2.030110e-06 | 2.284229e-06 | 2.996812e-06 | 2.909106e-06 | 3.085031e-06 | 2.935347e-06 | 2.822602e-06 | 3.048664e-06 | 1.601657e-06 | 1.406305e-06 | 1.801107e-06 | 4.338199e-06 | 3.140940e-06 | 5.425497e-06 | 9.705985e-06 | 9.372804e-06 | 1.003782e-05 | 1.244256e-05 | 1.116245e-05 | 1.422426e-05 | 239.1 | -109.304000 | 129.808000 |  
GRB181103A   |    870201    | 5.975191e-08 | 4.719890e-08 | 7.178964e-08 | 8.324186e-08 | 6.549254e-08 | 9.478548e-08 | 8.838973e-08 | 6.721277e-08 | 1.005360e-07 | 5.716785e-08 | 3.678763e-08 | 6.471006e-08 | 2.115883e-07 | 6.281767e-08 | 2.342943e-07 | 2.871387e-07 | 2.362609e-07 | 3.268600e-07 | 3.964349e-07 | 2.416862e-07 | 4.615745e-07 | 11.18 | -1.224000 | 9.960000 |  
GRB181030A   |    869494    | 9.875410e-07 | 8.902977e-07 | 1.086264e-06 | 1.744517e-06 | 1.646134e-06 | 1.844570e-06 | 2.049440e-06 | 1.906668e-06 | 2.193235e-06 | 1.134450e-06 | 8.996742e-07 | 1.379511e-06 | 2.623344e-06 | 1.627815e-06 | 4.378700e-06 | 5.915961e-06 | 5.552585e-06 | 6.279790e-06 | 7.404833e-06 | 6.343152e-06 | 9.173502e-06 | 439.8 | 3.192000 | 443.004000 |  
GRB181027A   |    868984    | 3.430090e-07 | 3.025001e-07 | 3.751505e-07 | 6.735898e-07 | 6.337027e-07 | 7.155427e-07 | 1.009080e-06 | 9.450516e-07 | 1.077843e-06 | 7.917636e-07 | 6.707730e-07 | 8.702931e-07 | 2.999823e-06 | 1.823121e-06 | 3.367484e-06 | 2.817446e-06 | 2.647802e-06 | 2.980475e-06 | 5.025572e-06 | 3.845436e-06 | 5.436452e-06 | 103.9 | -18.452000 | 85.444000 |  
GRB181023A   |    868427    | 2.156854e-07 | 1.579904e-07 | 2.668767e-07 | 3.624855e-07 | 3.090940e-07 | 4.199917e-07 | 4.363255e-07 | 3.562301e-07 | 5.191593e-07 | 2.734391e-07 | 1.510604e-07 | 3.795776e-07 | 7.880987e-07 | 2.369031e-07 | 1.117302e-06 | 1.287925e-06 | 1.086853e-06 | 1.484091e-06 | 1.802605e-06 | 1.201851e-06 | 2.195385e-06 | 65.96 | -29.016000 | 36.940000 |  
GRB181022A   |    868312    | 1.300627e-08 | 5.085258e-09 | 1.873497e-08 | 3.415568e-08 | 2.390799e-08 | 4.507886e-08 | 7.034982e-08 | 5.104498e-08 | 9.292509e-08 | 6.973856e-08 | 3.110806e-08 | 9.586344e-08 | 3.230450e-07 | N/A | N/A | 1.872505e-07 | 1.347482e-07 | 2.375708e-07 | 3.667524e-07 | 1.575480e-07 | 7.626109e-07 | 9.608 | -1.644000 | 7.964000 |  
GRB181020A   |    867987    | 7.998989e-07 | 7.315518e-07 | 8.546633e-07 | 1.759726e-06 | 1.695255e-06 | 1.828122e-06 | 2.959479e-06 | 2.837823e-06 | 3.082372e-06 | 2.499857e-06 | 2.271565e-06 | 2.663392e-06 | 9.829357e-06 | 7.152125e-06 | 1.105593e-05 | 8.019090e-06 | 7.712499e-06 | 8.322908e-06 | 1.534847e-05 | 1.267141e-05 | 1.705828e-05 | 272.7 | -1.448000 | 271.204000 |  
GRB181016A   |    867252    | 2.578149e-07 | 2.022405e-07 | 3.110556e-07 | 4.656805e-07 | 4.361522e-07 | 5.294415e-07 | 6.529171e-07 | 5.414869e-07 | 7.732288e-07 | 5.114675e-07 | 2.837579e-07 | 6.641834e-07 | 2.001465e-06 | 7.080078e-07 | 2.039192e-06 | 1.893381e-06 | 1.602685e-06 | 2.089383e-06 | 3.223429e-06 | 2.078826e-06 | 4.025112e-06 | 128.2 | -18.004000 | 110.180000 |  
GRB181013A   |    866783    | 5.167184e-08 | 2.033124e-08 | 8.054042e-08 | 7.949758e-08 | 6.246747e-08 | 1.150042e-07 | 8.944043e-08 | 3.318134e-08 | 1.528108e-07 | 5.547201e-08 | N/A | N/A | 1.722638e-07 | N/A | N/A | 2.760285e-07 | 1.508425e-07 | 3.957527e-07 | 3.898019e-07 | 1.545482e-07 | 6.014284e-07 | 105.6 | 18.368000 | 123.968000 |  
GRB181010A   |    866434    | 9.365183e-08 | 7.872384e-08 | 1.048857e-07 | 1.746893e-07 | 1.583566e-07 | 1.928929e-07 | 2.429218e-07 | 2.148108e-07 | 2.716479e-07 | 1.762326e-07 | 1.260249e-07 | 2.165092e-07 | 6.012101e-07 | 2.633397e-07 | 7.441771e-07 | 6.874897e-07 | 6.151292e-07 | 7.576285e-07 | 1.112465e-06 | 7.679736e-07 | 1.405841e-06 | 19.26 | -4.044000 | 15.212000 |  
GRB181003A   |    865179    | 5.754967e-08 | 4.304600e-08 | 7.214610e-08 | 1.517619e-07 | 1.309733e-07 | 1.733975e-07 | 1.689791e-07 | 1.314144e-07 | 2.051081e-07 | 4.657499e-08 | 1.750463e-08 | 9.221740e-08 | 5.913613e-08 | 1.901616e-08 | 1.633552e-07 | 4.248667e-07 | 3.565849e-07 | 5.001645e-07 | 4.374242e-07 | 3.592385e-07 | 5.584354e-07 | 29.2 | -11.196000 | 18.008000 |  
GRB181002A   |    865036    | 2.186616e-07 | 1.795777e-07 | 2.549778e-07 | 2.884380e-07 | N/A | N/A | 2.453254e-07 | 1.838580e-07 | 3.047982e-07 | 1.059065e-07 | 3.953507e-08 | 1.828700e-07 | 2.164774e-07 | 4.971558e-08 | 6.249460e-07 | 8.583070e-07 | 7.200828e-07 | 1.002034e-06 | 9.687521e-07 | N/A | N/A | 72 | -28.376000 | 43.624000 |  
GRB180930A   |    864584    | 3.962686e-08 | 3.067042e-08 | 4.847967e-08 | 5.969661e-08 | 4.999881e-08 | 7.307683e-08 | 6.348917e-08 | 4.335006e-08 | 8.044138e-08 | 3.610685e-08 | 7.515360e-09 | 4.399463e-08 | 9.730827e-08 | N/A | N/A | 1.989160e-07 | 1.515722e-07 | 2.396347e-07 | 2.596209e-07 | 1.540244e-07 | 3.188084e-07 | 7.448 | -3.244000 | 4.204000 |  
GRB180925A   |    863421    | 5.317894e-07 | 4.466216e-07 | 6.064706e-07 | 9.791286e-07 | 8.961893e-07 | 1.069621e-06 | 1.397236e-06 | N/A | N/A | 1.119721e-06 | 9.132080e-07 | 1.255191e-06 | 4.465188e-06 | 2.595970e-06 | 4.738160e-06 | 4.029950e-06 | 3.678915e-06 | 4.275626e-06 | 7.030234e-06 | 5.472802e-06 | 8.141413e-06 | 108.5 | -4.440000 | 104.028000 |  
GRB180924A   |    863186    | 2.800870e-07 | 2.464183e-07 | 3.139591e-07 | 4.084350e-07 | 3.505605e-07 | 4.458749e-07 | 4.182568e-07 | 3.629636e-07 | 4.724360e-07 | 2.306019e-07 | 1.432726e-07 | 2.819441e-07 | 6.074254e-07 | 2.399181e-07 | 8.580705e-07 | 1.337375e-06 | 1.196473e-06 | 1.450818e-06 | 1.714206e-06 | 1.309703e-06 | 2.010495e-06 | 111 | -84.668000 | 26.348000 |  
GRB180905A   |    859421    | 5.741339e-07 | 4.900982e-07 | 6.598771e-07 | 1.119626e-06 | 1.028876e-06 | 1.212615e-06 | 1.472323e-06 | 1.334975e-06 | 1.612104e-06 | 8.931474e-07 | 6.737257e-07 | 1.118673e-06 | 2.189541e-06 | 1.206377e-06 | 4.021916e-06 | 4.059225e-06 | 3.724288e-06 | 4.393828e-06 | 5.355662e-06 | 4.322582e-06 | 7.337416e-06 | 205.6 | -58.932000 | 146.660000 |  
GRB180904A   |    859282    | 1.535971e-08 | 8.236691e-09 | 2.344353e-08 | 4.949062e-08 | 3.762209e-08 | 6.219607e-08 | 9.369428e-08 | 7.422035e-08 | 1.138212e-07 | 5.976445e-08 | 2.312879e-08 | 1.005896e-07 | 1.178346e-07 | 2.785498e-08 | 4.720989e-07 | 2.183097e-07 | 1.670910e-07 | 2.688270e-07 | 2.761931e-07 | 1.743905e-07 | 7.114806e-07 | 6.276 | 0.280000 | 6.556000 |  
GRB180828A   |    856977    | 5.463518e-07 | 4.827726e-07 | 6.022163e-07 | 1.512176e-06 | 1.436457e-06 | 1.587825e-06 | 3.300901e-06 | 3.226729e-06 | 3.451060e-06 | 3.417295e-06 | 3.218715e-06 | 3.610458e-06 | 1.651743e-05 | 1.273540e-05 | 1.908194e-05 | 8.776724e-06 | 8.479933e-06 | 9.073033e-06 | 2.187573e-05 | 1.813437e-05 | 2.308248e-05 | 36 | -7.288000 | 28.712000 |  
GRB180823A   |    855434    | 1.077831e-06 | 1.003669e-06 | 1.153376e-06 | 2.034607e-06 | 1.969702e-06 | 2.100006e-06 | 2.731559e-06 | 2.634029e-06 | 2.829831e-06 | 1.812468e-06 | 1.636743e-06 | 1.989438e-06 | 5.217957e-06 | 3.966711e-06 | 6.952814e-06 | 7.656505e-06 | 7.401173e-06 | 7.910803e-06 | 1.106192e-05 | 9.787473e-06 | 1.280356e-05 | 109.6 | -37.532000 | 72.048000 |  
GRB180821A   |    854578    | 2.652650e-07 | 2.179064e-07 | 3.380337e-07 | 4.075022e-07 | 3.429493e-07 | 4.760143e-07 | 4.727592e-07 | 3.425074e-07 | 6.033370e-07 | 3.158130e-07 | 1.812508e-07 | 4.447336e-07 | 1.075796e-06 | 5.245295e-07 | 1.442082e-06 | 1.461740e-06 | 1.212355e-06 | 1.688185e-06 | 2.132210e-06 | 1.310419e-06 | 2.779905e-06 | 64 | 1.000000 | 65.000000 |  
GRB180818B   |    853882    | 3.780672e-07 | 3.283666e-07 | 4.282417e-07 | 6.975880e-07 | 6.398659e-07 | 7.570925e-07 | 7.539612e-07 | 6.678039e-07 | 8.381833e-07 | 3.279662e-07 | 2.080555e-07 | 4.648459e-07 | 5.756506e-07 | 2.850815e-07 | 1.200602e-06 | 2.157590e-06 | 1.954650e-06 | 2.364280e-06 | 2.405243e-06 | 2.048562e-06 | 3.047958e-06 | 156.3 | -93.580000 | 62.744000 |  
GRB180818A   |    853824    | 6.402448e-08 | N/A | N/A | N/A | N/A | N/A | 6.588644e-08 | N/A | N/A | 3.292577e-08 | 1.570819e-08 | 3.089129e-07 | 8.402839e-08 | N/A | N/A | 2.548215e-07 | 1.911375e-07 | 3.170196e-07 | 2.956965e-07 | N/A | N/A | 16.24 | -2.144000 | 14.096000 |  
GRB180812A   |    852903    | 6.883557e-08 | 3.976060e-08 | 9.964898e-08 | 1.845538e-07 | 1.474358e-07 | 2.241728e-07 | 3.112095e-07 | 2.493981e-07 | 3.754334e-07 | 2.012624e-07 | 8.703881e-08 | 3.096584e-07 | 4.412990e-07 | 1.087459e-07 | 1.281896e-06 | 7.658663e-07 | 6.032578e-07 | 9.196084e-07 | 1.005132e-06 | 6.395477e-07 | 2.143497e-06 | 17.47 | -0.840000 | 16.628000 |  
GRB180809B   |    852553    | 6.867527e-06 | 6.575373e-06 | 7.165068e-06 | 1.554141e-05 | 1.527215e-05 | 1.581031e-05 | 2.683801e-05 | 2.643080e-05 | 2.724711e-05 | 2.298531e-05 | 2.255851e-05 | 2.341048e-05 | 9.038167e-05 | 8.347191e-05 | 9.800548e-05 | 7.223212e-05 | 7.142501e-05 | 7.304161e-05 | 1.396273e-04 | 1.327457e-04 | 1.472178e-04 | 338.4 | -36.080000 | 302.308000 |  
GRB180805B   |    851855    | 7.157045e-08 | N/A | N/A | 1.684898e-07 | 1.413005e-07 | 2.082446e-07 | 3.163397e-07 | 2.509190e-07 | 3.918535e-07 | 3.090250e-07 | 1.574286e-07 | 4.172859e-07 | 1.442925e-06 | N/A | N/A | 8.648757e-07 | 6.855731e-07 | 1.031938e-06 | 2.015458e-06 | 8.650749e-07 | 2.397308e-06 | 126.6 | -0.100000 | 126.532000 |  
GRB180805A   |    851829    | 1.480594e-08 | 9.575157e-09 | 2.007040e-08 | 3.442515e-08 | 2.640073e-08 | 4.308696e-08 | 3.606583e-08 | 2.040169e-08 | 4.941013e-08 | 1.043725e-08 | N/A | N/A | 1.372891e-08 | N/A | N/A | 9.573394e-08 | 6.987726e-08 | 1.270445e-07 | 9.903208e-08 | 6.997870e-08 | 2.082025e-07 | 1.864 | 0.036000 | 1.900000 |  
GRB180728A   |    850471    | 6.369063e-06 | 6.083949e-06 | 6.647303e-06 | 8.977296e-06 | 8.815471e-06 | 9.138933e-06 | 9.214791e-06 | 9.056190e-06 | 9.374013e-06 | 5.375213e-06 | 5.215615e-06 | 5.534082e-06 | 1.596598e-05 | 1.445525e-05 | 1.719830e-05 | 2.993612e-05 | 2.947240e-05 | 3.040153e-05 | 4.052709e-05 | 3.888171e-05 | 4.195808e-05 | 36.76 | -0.244000 | 36.512000 |  
